"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104415857","AT5G65360",-2.91119585833015,0.247852866701945,8.06802217043176e-29,"Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836661]","AT5G65360"
"104415866","AT5G24080",2.41655772240395,0.593977812224227,0.000512698637071006,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832473]","AT5G24080"
"104415868","AT3G18730",-1.93514578976625,0.284455747101825,6.21884080697243e-10,"tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:821404]","TSK"
"104415870","AT5G09360",-3.31609656307929,0.461231732945503,4.99433450425552e-11,"laccase 14 [Source:NCBI gene (formerly Entrezgene);Acc:830795]","LAC14"
"104415874","AT3G18660",-1.64060433651749,0.356196882594949,6.07717930355621e-05,"plant glycogenin-like starch initiation protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:821397]","PGSIP1"
"104415883","AT5G64630",-1.21194730874816,0.243433386557538,1.18767088883808e-05,"Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836584]","FAS2"
"104415916","AT2G17290",-2.00077848503676,0.234686361283601,3.11575487028991e-15,"Calcium-dependent protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816235]","CPK6"
"104415921","AT4G35320",-1.40209454040428,0.238291456347583,1.28017594811152e-07,"","AT4G35320"
"104415923","AT4G38210",-1.37218624417347,0.268941650484338,6.69140134373235e-06,"expansin A20 [Source:NCBI gene (formerly Entrezgene);Acc:829977]","EXPA20"
"104415949","AT2G40980",-1.15594390361898,0.416764579622502,0.0273485117367661,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818698]","AT2G40980"
"104415967","AT2G03200",-1.83390303841988,0.250947404848203,2.22555871102241e-11,"Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:814849]","AT2G03200"
"104415971","AT3G05270",-1.09183157194235,0.240314172255345,7.90661132456547e-05,"filament-like protein (DUF869) [Source:NCBI gene (formerly Entrezgene);Acc:819691]","AT3G05270"
"104415975","AT3G14880",2.48708760610955,0.407895266541418,3.95158250673316e-08,"transcription factor-like protein [Source:NCBI gene (formerly Entrezgene);Acc:820717]","AT3G14880"
"104415991","AT5G63850",-1.055256852584,0.344514993557455,0.0128892361292992,"amino acid permease 4 [Source:NCBI gene (formerly Entrezgene);Acc:836505]","AAP4"
"104416017","AT5G63920",-1.12524976858391,0.287889753074878,0.000911062065025111,"topoisomerase 3alpha [Source:NCBI gene (formerly Entrezgene);Acc:836513]","TOP3A"
"104416020","AT5G63950",-1.32893727447692,0.319616944980333,0.000364854939469096,"chromatin remodeling 24 [Source:NCBI gene (formerly Entrezgene);Acc:836516]","CHR24"
"104416072","AT2G35050",-5.37305023795136,1.13082118040863,3.26201892242322e-05,"kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:818070]","AT2G35050"
"104416097","AT2G29420",-1.36445816831965,0.471478665383933,0.0202151571644296,"glutathione S-transferase tau 7 [Source:NCBI gene (formerly Entrezgene);Acc:817491]","GSTU7"
"104416110","AT4G18780",2.06788644359339,0.540228434245869,0.00120330137886853,"cellulose synthase family protein [Source:NCBI gene (formerly Entrezgene);Acc:827612]","IRX1"
"104416113","AT3G01680",-2.94771738110714,1.15835828061705,0.0470056499701353,"sieve element occlusion amino-terminus protein [Source:NCBI gene (formerly Entrezgene);Acc:821097]","SEOR1"
"104416166","AT3G59400",-1.02633143772656,0.393821637543721,0.0408913478001528,"protein GENOMES UNCOUPLED 4 [Source:NCBI gene (formerly Entrezgene);Acc:825109]","GUN4"
"104416169","AT1G22440",-2.24219591079497,0.732606362541593,0.0129653280772453,"Zinc-binding alcohol dehydrogenase family protein [Source:NCBI gene (formerly Entrezgene);Acc:838850]","AT1G22440"
"104416215","AT3G22910",-1.94395460380607,0.389581937425134,1.12698290176773e-05,"ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Source:NCBI gene (formerly Entrezgene);Acc:821863]","AT3G22910"
"104416231","AT5G40850",2.6243455152797,0.413147174550547,9.25681606291622e-09,"urophorphyrin methylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:834085]","UPM1"
"104416305","AT4G33565",-1.42392953371509,0.278892966697014,6.58809365355342e-06,"RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829496]","AT4G33565"
"104416309","AT1G19300",-1.17723806949547,0.271517217694898,0.000183544923113491,"Nucleotide-diphospho-sugar transferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838512]","PARVUS"
"104416318","AT5G48740",-1.85246388059791,0.467890438698367,0.000759548859396359,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834932]","AT5G48740"
"104416327","AT1G72230",-1.55181674644234,0.209066615706562,1.04879498771796e-11,"Cupredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843555]","AT1G72230"
"104416416","AT5G65380",-1.2333710347725,0.274753124723664,9.88294254637341e-05,"MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:836663]","AT5G65380"
"104416434","AT1G64940",2.14316696056284,0.497339831695885,0.000204700763916868,"cytochrome P450, family 87, subfamily A, polypeptide 6 [Source:NCBI gene (formerly Entrezgene);Acc:842802]","CYP89A6"
"104416472","AT4G36670",2.6583794891223,0.69985150024006,0.00133592572264328,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829820]","PMT6"
"104416545","AT4G02810",-4.50152106342823,1.39149392039925,0.00791920695473526,"FANTASTIC four-like protein (DUF3049) [Source:NCBI gene (formerly Entrezgene);Acc:828170]","FAF1"
"104416616","AT5G50720",1.26858891013395,0.4996977137453,0.0476630860178123,"HVA22 homologue E [Source:NCBI gene (formerly Entrezgene);Acc:835144]","HVA22E"
"104416633","AT4G34410",6.84635556234638,2.62435074528319,0.0406538989401703,"redox responsive transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:829591]","RRTF1"
"104416642","AT5G67050",1.17911098889437,0.383160275464304,0.0123843307351062,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836840]","AT5G67050"
"104416657","AT5G50700",-1.85384359755095,0.464223025293294,0.000671657061969328,"hydroxysteroid dehydrogenase 1 [Source:NCBI gene (formerly Entrezgene);Acc:835141]","HSD1"
"104416725","AT5G16990",-1.3748509662396,0.218073175122592,1.21865831490925e-08,"Zinc-binding dehydrogenase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831562]","AT5G16990"
"104416758","AT3G50410",-2.15369376055676,0.360763341029802,7.97861319915534e-08,"OBF binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824205]","OBP1"
"104416773","AT4G24930",-1.56001297509671,0.394128648145866,0.000762627067396938,"thylakoid lumenal 17.9 kDa protein, chloroplast [Source:NCBI gene (formerly Entrezgene);Acc:828595]","AT4G24930"
"104416851","AT5G67210",-1.19691390005112,0.341653538681897,0.00350654322522328,"IRREGULAR XYLEM protein (DUF579) [Source:NCBI gene (formerly Entrezgene);Acc:836856]","IRX15-L"
"104416884","AT1G19330",-1.65811971752286,0.323069473894965,5.79929312326441e-06,"histone deacetylase complex subunit [Source:NCBI gene (formerly Entrezgene);Acc:838515]","AT1G19330"
"104416890","AT5G45470",-1.14185449711018,0.384364924980771,0.0165175368715775,"transmembrane protein, putative (DUF594) [Source:NCBI gene (formerly Entrezgene);Acc:834583]","AT5G45470"
"104416907","AT4G37770",-2.57681291352805,0.601363476214697,0.000224833281892995,"1-amino-cyclopropane-1-carboxylate synthase 8 [Source:NCBI gene (formerly Entrezgene);Acc:829933]","ACS8"
"104417097","AT3G48510",2.9852025689217,0.405197608793791,1.52141203418916e-11,"AtIII18x5-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824010]","AT3G48510"
"104417282","AT4G24780",-2.36141355766971,0.275512370765167,2.21004794918274e-15,"Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828580]","AT4G24780"
"104417293","AT5G63160",1.96802019568838,0.77842467487585,0.0487358241093998,"BTB and TAZ domain protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:836437]","BT1"
"104417344","AT3G48330",2.0667783488083,0.353499167057416,1.55722295045712e-07,"protein-l-isoaspartate methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:823991]","PIMT1"
"104417362","AT3G57520",1.28034326683125,0.202790462820921,1.16009216638414e-08,"seed imbibition 2 [Source:NCBI gene (formerly Entrezgene);Acc:824919]","SIP2"
"104417372","AT3G55740",-2.66858903587923,0.8032453966755,0.00613348959727707,"proline transporter 2 [Source:NCBI gene (formerly Entrezgene);Acc:824740]","PROT2"
"104417513","AT5G54160",2.68808063483645,0.980356805132945,0.029531853091723,"O-methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:835504]","OMT1"
"104417524","AT5G49150",-3.29244099046006,0.621693988274115,2.64782640898684e-06,"gamete expressed 2 [Source:NCBI gene (formerly Entrezgene);Acc:834974]","GEX2"
"104417591","AT3G05950",5.16473267764055,1.47076398270447,0.00341638196581903,"RmlC-like cupins superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819765]","AT3G05950"
"104417606","AT3G56710",2.2259804644836,0.863644998913038,0.0436963700363169,"sigma factor binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824838]","SIB1"
"104417608","AT5G16360",1.77955879077753,0.593905111367028,0.015422286370685,"NC domain-containing protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831497]","AT5G16360"
"104417647","AT4G24715",2.46330877975713,0.371877883261545,1.82723272098141e-09,"high-affinity nitrate transporter-like protein [Source:NCBI gene (formerly Entrezgene);Acc:28720181]","AT4G24715"
"104417673","AT3G04790",-1.02741839468768,0.316840654573311,0.00774662655381282,"Ribose 5-phosphate isomerase, type A protein [Source:NCBI gene (formerly Entrezgene);Acc:819639]","EMB3119"
"104417677","AT4G24710",-1.42894014135511,0.477753628316677,0.0156237600014497,"pachytene checkpoint-like protein [Source:NCBI gene (formerly Entrezgene);Acc:828573]","AT4G24710"
"104417707","AT5G28540",4.14945606428437,0.792158835353624,3.505056903744e-06,"heat shock protein 70 (Hsp 70) family protein [Source:NCBI gene (formerly Entrezgene);Acc:832950]","BIP1"
"104417724","AT1G47740",-1.32548861732356,0.212518614903152,1.78476919475954e-08,"PPPDE putative thiol peptidase family protein [Source:NCBI gene (formerly Entrezgene);Acc:841185]","AT1G47740"
"104417739","AT1G12060",1.40213667007277,0.455589076088484,0.0123769260247101,"BCL-2-associated athano 5 [Source:NCBI gene (formerly Entrezgene);Acc:837758]","BAG5"
"104417786","AT3G13890",-1.04979313835218,0.270304209072014,0.000992788179477507,"myb domain protein 26 [Source:NCBI gene (formerly Entrezgene);Acc:820602]","MYB26"
"104417805","AT4G05430",-1.37851280024669,0.442555385920902,0.0111641273336025,"Carbohydrate-binding X8 domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825891]","AT4G05430"
"104417839","AT3G09840",2.03032653464992,0.172444463685719,6.01270118076095e-29,"cell division cycle 48 [Source:NCBI gene (formerly Entrezgene);Acc:820142]","CDC48"
"104417929","AT5G09220",1.53207313014218,0.532589138470804,0.0210766970303351,"amino acid permease 2 [Source:NCBI gene (formerly Entrezgene);Acc:830781]","AAP2"
"104418018","AT5G08720",-1.78765670022816,0.474597119549173,0.00148336042450235,"polyketide cyclase/dehydrase/lipid transporter [Source:NCBI gene (formerly Entrezgene);Acc:830772]","AT5G08720"
"104418025","AT1G01720",1.44703284826201,0.496665609602548,0.0192101361354856,"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839265]","ATAF1"
"104418078","AT5G33320",-1.15723945496892,0.186549914351769,2.16289300057919e-08,"Glucose-6-phosphate/phosphate translocator-like protein [Source:NCBI gene (formerly Entrezgene);Acc:833308]","CUE1"
"104418080","AT5G63910",-1.53938280620761,0.585624558492069,0.0388440611884081,"farnesylcysteine lyase [Source:NCBI gene (formerly Entrezgene);Acc:836512]","FCLY"
"104418094","AT4G22530",5.28246862679354,1.08415970329425,1.90154285344176e-05,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828348]","AT4G22530"
"104418105","AT2G13610",-3.11299214020809,0.712313933495004,0.000159759495577744,"ABC-2 type transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:815846]","ABCG5"
"104418136","AT5G62520",1.72284465126507,0.379296614525633,7.93749982832273e-05,"similar to RCD one 5 [Source:NCBI gene (formerly Entrezgene);Acc:836372]","SRO5"
"104418156","AT3G18800",-1.0373678914694,0.381009079639219,0.0309435919253172,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:821413]","AT3G18800"
"104418159","AT5G64700",2.98536434966204,0.364159358995811,3.94242442629638e-14,"nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:836591]","UMAMIT21"
"104418160","AT5G64700",-4.56986559406381,1.14479438042432,0.000675125489376543,"nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:836591]","UMAMIT21"
"104418169","AT5G05320",4.95998136569255,1.62463987462367,0.0132240267188387,"FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830414]","AT5G05320"
"104418180","AT4G09890",-2.08000978183122,0.364678635842757,3.38295638473334e-07,"mediator of RNA polymerase II transcription subunit, putative (DUF3511) [Source:NCBI gene (formerly Entrezgene);Acc:826579]","AT4G09890"
"104418190","AT2G21860",1.90134102805847,0.437132237058554,0.000173452806662755,"violaxanthin de-epoxidase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:816722]","AT2G21860"
"104418193","AT1G49300",1.50175619110912,0.36817007883045,0.000493347401599892,"RAB GTPase homolog G3E [Source:NCBI gene (formerly Entrezgene);Acc:841353]","RABG3E"
"104418207","AT4G36220",1.321530866925,0.37109370805284,0.00292391886057783,"ferulic acid 5-hydroxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:829779]","FAH1"
"104418211","AT5G07990",1.99103643252509,0.510405537366618,0.000935208243814513,"Cytochrome P450 superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830693]","TT7"
"104418216","AT5G65205",-1.13830037529378,0.193237893211888,1.23477471638399e-07,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836644]","AT5G65205"
"104418256","AT5G10150",-1.01410550655602,0.290305785183995,0.00361704736450268,"UPSTREAM OF FLC protein (DUF966) [Source:NCBI gene (formerly Entrezgene);Acc:830879]","AT5G10150"
"104418259","AT4G12430",-1.08873104080024,0.333879864413574,0.00734603172102395,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826855]","TPPF"
"104418261","AT5G65160",-1.17549027929444,0.311983239868008,0.00147815044707759,"tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:836639]","TPR14"
"104418264","AT5G65030",-1.05127524512088,0.365477002477162,0.0210824927309719,"nitric oxide synthase-interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:836627]","AT5G65030"
"104418277","AT4G34131",1.77460637177707,0.399359162079749,0.000119023698964595,"UDP-glucosyl transferase 73B3 [Source:NCBI gene (formerly Entrezgene);Acc:829559]","UGT73B3"
"104418286","AT2G45550",2.07603502021167,0.760642894266661,0.0304622911260612,"cytochrome P450, family 76, subfamily C, polypeptide 4 [Source:NCBI gene (formerly Entrezgene);Acc:819163]","CYP76C4"
"104418306","AT3G53440",-1.07704557264612,0.303021861980548,0.00298801127208009,"Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824512]","AT3G53440"
"104418310","AT4G33510",-1.36445875218376,0.191257673492345,7.30929877104939e-11,"3-deoxy-d-arabino-heptulosonate 7-phosphate synthase [Source:NCBI gene (formerly Entrezgene);Acc:829489]","DHS2"
"104418314","AT4G39630",-2.01312000458061,0.379188849510623,2.49209536286594e-06,"translation initiation factor [Source:NCBI gene (formerly Entrezgene);Acc:830117]","AT4G39630"
"104418323","AT3G05200",1.63519085704434,0.345384249430589,3.50242073540772e-05,"RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819684]","ATL6"
"104418335","AT4G38062",-2.19745642649176,0.291992449945947,5.13670081792074e-12,"basic helix loop helix (bHLH) DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:28720214]","AT4G38062"
"104418339","AT5G65530",-1.77325726076148,0.265706091801,1.36483499872005e-09,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836679]","AT5G65530"
"104418340","AT4G15560",-1.34295852353189,0.3307064713804,0.00052714485462665,"Deoxyxylulose-5-phosphate synthase [Source:NCBI gene (formerly Entrezgene);Acc:827230]","CLA1"
"104418341","AT2G22610",-1.81477498248464,0.266261661699106,5.73958983646841e-10,"Di-glucose binding protein with Kinesin motor domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:816792]","AT2G22610"
