"qseqid","sseqid","pident","length","mismatch","evalue","bitscore","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104414280","AT1G04635",66.667,48,16,7.79e-15,72.8,49.3553081364648,0.154818652996613,0.363783901070624,0.425578626599414,0.670414917242397,0.818454968190099
"104414281","AT4G13940",90,250,25,3.73e-148,443,24314.115734152,-0.755921841512175,0.175634231859864,-4.30395506335755,1.67775707935007e-05,0.000208637507415148
"104414282","AT4G13930",87.446,231,29,1.88e-145,438,10655.4172975112,-1.33881359975826,0.245820007793947,-5.44631664351949,5.14235596379597e-08,1.27847577609158e-06
"104414283","AT4G13870",37.313,134,49,4.54e-20,93.6,253.418140112802,0.208885324404385,0.201330108872387,1.03752650596731,0.299490549348753,0.512610023488231
"104414284","AT3G23820",80.931,451,78,0,746,3607.62626655484,-0.171110858303845,0.312349106372374,-0.54781926636874,0.583816008142314,0.757273338479479
"104414285","AT3G45070",45.625,320,173,1.66e-107,320,8.61773148199008,-1.87759299998554,0.853899849281875,-2.19884451503837,0.0278889800144127,0.0965490415957179
"104414287","AT4G13840",38.832,291,162,1.12e-49,184,6.06239049764534,-1.09321644404777,0.898149704357638,-1.21718733385281,0.223532948210492,0.42475775977129
"104414289","AT4G13830",64.167,120,38,2.03e-41,149,1378.79401553319,0.655427074878971,0.209504444148224,3.12846382588074,0.00175722639741988,0.0107583889091764
"104414290","AT3G23900",77.778,90,19,1.08e-36,153,2506.86026408823,0.47605522323842,0.186160088291802,2.55723569754766,0.0105507701800864,0.0457751588163713
"104414294","AT1G03670",30.46,174,117,2.95e-20,97.4,151.722287117856,1.01002461473034,0.290777820531064,3.4735270141501,0.000513665652030384,0.0038467668176734
"104414295","AT4G03490",34.94,166,105,3.06e-22,103,63.4216947347755,0.0188689997905252,0.341397592758226,0.0552698677166362,0.955923467538268,0.979193433241747
"104414302","AT3G25070",53.846,52,24,1.17e-08,57.8,302.577297824284,0.29542724077516,0.197378488211088,1.49675500837362,0.134457017131885,0.302081396544136
"104414303","AT3G16210",28.185,259,164,2.94e-23,103,659.005885800566,1.58931087085984,0.21617020750848,7.35212723889113,1.95076969440692e-13,1.68338896748546e-11
"104414304","AT5G58420",89.583,144,15,1.29e-75,233,12417.8162053078,0.469874600207887,0.224149669338606,2.09625381823822,0.0360596810931837,0.116971155430217
"104414305","AT2G31740",54.819,166,56,2.21e-41,167,1183.52880974363,-0.102141483082024,0.22460767518129,-0.454755087953166,0.649285444350232,0.803752431176787
"104414306","AT4G13750",55.762,755,327,0,821,782.506652021047,0.440551432917681,0.263754872582571,1.67030632876654,0.0948587716717816,0.236710719758961
"104414308","AT3G06240",26.847,406,240,7.06e-32,132,313.838153066405,0.638348822955013,0.15721629060044,4.0603223782792,4.90050058441767e-05,0.000528198340302131
"104414310","AT1G65430",74.603,63,16,1.18e-23,107,144.89912256542,0.297552951754678,0.240916538743703,1.23508727672377,0.216798024089532,0.417127811749916
"104414311","AT3G23890",59.327,327,49,0,374,496.80258579655,-1.60019723752793,0.331097118431343,-4.83301469100449,1.34480858907956e-06,2.26190150600499e-05
"104414312","AT4G13750",40.956,586,297,3.84e-115,414,14.0226508070154,0.418527123256318,0.742514713735549,0.563661723483878,0.572984371552153,0.748817756412497
"104414315","AT4G13750",44.444,270,121,1.14e-55,218,169.483925078585,0.191793803382315,0.283669720684696,0.676116586992017,0.498966626269588,0.69191804315078
"104414319","AT4G14147",100,35,0,1.04e-13,71.6,612.489538000289,-0.470381629184374,0.173061837313801,-2.71799743077652,0.00656783481285614,0.0313218121935397
"104414320","AT4G13730",60,60,24,6.4e-26,80.1,910.786766627433,0.157426590478394,0.200577464256736,0.784866789804909,0.432531675364208,0.637945787969225
"104414321","AT1G04850",74.194,62,16,3.68e-24,107,4068.42091416175,-0.161330463759209,0.136158811886187,-1.18486979670521,0.236068930868721,0.440209008752118
"104414322","AT2G18510",53.191,94,20,3.73e-19,92.4,1064.72650884238,0.44601203252228,0.195059038039149,2.28654891875743,0.0222221656953102,0.0811677010497186
"104414323","AT2G32760",55.714,70,31,2.48e-14,77.4,473.708825655029,0.155861579292923,0.210906320376931,0.739008575060091,0.459901790364025,0.660634734295055
"104414324","AT3G07130",73.684,114,29,8.47e-50,187,13.1086125577555,-0.678980201429675,0.663622597354278,-1.02314207523467,0.30624067571497,0.519664404794337
"104414325","AT1G04860",47.925,530,242,3.23e-114,389,1068.71894670227,0.529762616213323,0.137124101058051,3.86338077789147,0.000111828484188232,0.00106607302933228
"104414326","AT1G28110",70.909,55,16,3.76e-18,89.4,7.35521238733446,-1.15837157604699,0.871576123276028,-1.32905381998417,0.183830214343457,0.373484123287758
"104414327","AT3G07130",61.053,95,29,9.59e-57,121,2.04275181549717,-0.479389586409502,1.44182329000221,-0.332488446908613,0.739520462024273,NA
"104414328","AT3G51010",75.61,41,10,4.02e-12,67,764.485039724365,0.11454965492539,0.130697482499876,0.876448824678005,0.380786085463751,0.591168270284724
"104414330","AT2G06010",55.901,161,31,9.94e-52,180,1016.94594696677,0.1348661590429,0.163116826647366,0.826807152976685,0.408346375115845,0.616319962185436
"104414331","AT3G49250",53.266,199,66,1.15e-59,212,19.517557393271,0.582300646670932,0.410943564565961,1.41698446424379,0.156487469708959,0.33531501406693
"104414332","AT4G13620",47.248,218,75,1.87e-34,134,128.83907723196,0.43946662394175,0.269949541563699,1.62795840065559,0.103533706767435,0.251291427624589
"104414333","AT3G24110",54.839,62,28,1.63e-26,72.8,69.2687955227343,0.183874436895991,0.30156136259475,0.60974136512007,0.54203314841782,0.725703910633271
"104414334","AT1G04900",89.362,47,5,1.35e-18,92.4,255.429487502712,0.611753888808897,0.186101287292959,3.28720933480637,0.00101185586050202,0.00679822587420145
"104414336","AT3G24130",62.651,83,31,1.32e-28,119,59.3028688774514,-2.21575794574161,0.751958400001387,-2.94664963612019,0.00321236952017809,0.0176389653863369
"104414337","AT3G07110",91.209,91,8,1.36e-51,179,2663.17694129232,0.136739404448849,0.170072344648107,0.804007287203413,0.421392766462266,0.628381392169963
"104414338","AT4G13700",72.566,113,31,1.81e-51,188,465.405686581649,-0.0534234831715648,0.2395790389567,-0.222988970171219,0.823544090921205,0.909434006089875
"104414342","AT1G28110",50.442,113,44,1.67e-41,121,72.3722144884889,-0.754885972259668,0.293081842644571,-2.57568317930614,0.0100042266333694,0.0438420977077836
"104414347","AT3G50170",36.131,274,141,5.06e-60,147,2.51387136480263,1.06346090903204,1.42913187998907,0.744130701947657,0.456797406843709,0.658219334438839
"104414350","AT2G44480",67.442,86,28,5.66e-41,132,145.390081889071,-0.365192987057051,0.316961087262646,-1.15216978276718,0.249251312083433,0.456107513946546
"104414351","AT2G21100",54.938,162,72,1.28e-56,182,7.14901715014893,-1.71278402763413,0.88170535404923,-1.94258095379389,0.0520668099983435,0.153001369733544
"104414352","AT3G06240",27.778,378,221,1.58e-25,107,1172.44336290316,0.580764232152063,0.14786078625925,3.92777724807838,8.57345610090478e-05,0.000852151406323815
"104414353","AT5G11030",31,100,44,4.43e-18,52,1069.35152240174,0.21154913672836,0.212995530277693,0.993209277455507,0.3206079781021,0.533854375801516
"104414354","AT4G14030",53.659,82,29,2.32e-16,84.3,171.16614940878,-0.0522939235636312,0.226159045467573,-0.231226318874472,0.817138984454374,0.906796754103096
"104414355","AT4G01710",80,50,10,3.86e-20,89,15.2505210507624,-1.0335907270637,0.625052942078058,-1.65360509083824,0.0982077776526776,0.242388443086089
"104414357","AT2G44910",85.714,63,9,1.01e-28,120,57.3248121255943,-0.544788116163309,0.404820529955071,-1.34575219350603,0.178382447728295,0.365760493387373
"104414358","AT1G78540",49.057,53,27,2.81e-11,67,5.95230702717019,-0.918278106323154,0.907434551292351,-1.01194968277917,0.311562112432771,0.524843871328752
"104414359","AT1G04510",75,36,8,1.92e-13,52,367.465706363107,-0.0327154859209752,0.31611578507151,-0.103492098357488,0.917572420418545,0.96056607528735
"104414362","AT5G13930",80.17,353,65,0,552,1083.76461564257,-1.03221731943214,0.30280898363256,-3.40880678984302,0.000652476735299202,0.00471125601757239
"104414363","AT1G04780",70.107,562,154,0,756,1349.42068844324,-0.121864659424133,0.157063565366597,-0.77589388181589,0.437811645361854,0.642308880566746
"104414364","AT1G55475",41.304,46,27,0.00082,40,119.088803713465,-0.451803291861312,0.324270065598451,-1.39329324471408,0.163531132584554,0.345080158951167
"104414365","AT3G24190",96,125,5,2.69e-68,249,763.893336965941,0.0200752189017633,0.190662310257023,0.105292015368433,0.916144098571112,0.959889877227077
"104414366","AT5G07900",41.718,326,188,2.04e-82,264,37.9319739524558,-0.175259297947759,0.315520284858993,-0.555461269395353,0.578579194619663,0.752851965036321
"104414367","AT5G07900",41.718,326,188,2.85e-78,259,51.078734100243,0.0919852202554337,0.316710020732405,0.290439879492016,0.771479738446256,0.88175362548003
"104414368","AT1G04770",53.901,141,60,3.9e-35,136,219.342376796356,0.576864745581497,0.393375924528699,1.46644649459073,0.142526687628993,0.314450201056678
"104414369","AT2G13600",33.333,654,384,7.54e-117,387,97.9835929142315,0.356153902268825,0.275509597462179,1.29270960267624,0.196111515313599,0.390149093282511
"104414371","AT4G23160",40.234,512,285,3.36e-113,390,142.479000912843,-1.34920383169189,0.316014178282398,-4.26944081757688,1.959636359929e-05,0.000238272217890896
"104414374","AT2G44520",58.537,123,39,1.11e-33,137,1209.38497574888,-0.0166235362845736,0.13706611019872,-0.121281155936158,0.903468345216616,0.9526634032383
"104414375","AT3G24180",66.735,487,101,0,594,1532.83258795883,-0.0386663035564206,0.204016398102956,-0.189525469109144,0.849680995353125,0.923665015672982
"104414377","AT3G24170",76.812,69,16,7.8e-26,115,2091.80881822065,-0.0157310169832905,0.18974025045222,-0.0829081702263897,0.933924557509072,0.968521983233774
"104414378","AT4G18905",62.745,51,18,9.04e-24,72.8,1585.57781174699,0.322029042184546,0.146351912807805,2.20037467229723,0.0277803232859984,0.0962319129001107
"104414380","AT1G61810",42.593,162,54,1.16e-36,143,172.769825730266,-0.936691003537203,0.202175228173672,-4.63306514847887,3.60291095168603e-06,5.41645930925287e-05
"104414381","AT1G61810",55.422,83,37,2.55e-33,113,140.68357818479,-2.34314061566823,0.472156156453353,-4.96263912615047,6.9541719109343e-07,1.27506707591127e-05
"104414382","AT3G24160",70,30,9,0.000657,44.7,3419.46205284954,-0.39177274125042,0.118423076317573,-3.30824661402826,0.000938820977094235,0.00639431579330078
"104414383","AT1G48520",62.637,182,57,5.04e-62,221,30.624560756662,0.142089185283628,0.35372950063379,0.401688818798098,0.687913054342923,0.82957866106911
"104414384","AT1G04680",89.401,217,23,4.01e-131,421,2614.91278322291,-2.99429172180623,0.462920120510875,-6.46826869072303,9.91321156905705e-11,4.70136141270003e-09
"104414387","AT1G04630",73.846,65,12,7.08e-24,99.4,1880.71027280822,-0.292420089817794,0.166584108740284,-1.75539006709035,0.079192609915465,0.208398495439205
"104414388","AT3G23990",60.44,91,5,8.64e-72,100,4071.52494300207,0.358795135632731,0.167495968513445,2.14211206882828,0.0321844649582079,0.107578918762226
"104414389","AT4G13580",77.13,223,42,7.6e-110,319,0.957572821299032,-1.69206702548534,2.61393025269083,-0.647326769237051,0.517420479925095,NA
"104414390","AT3G24030",68.033,122,39,2.51e-39,146,77.7268004933143,0.00817469371989158,0.323257636489721,0.0252884782820947,0.979824863992667,0.990637693018455
"104414391","AT4G13590",76.19,63,15,1.29e-18,90.9,1011.6468536183,-0.0329138669870344,0.190276071817477,-0.172979537955814,0.862667511503482,0.931125353104352
"104414393","AT4G28710",49.545,220,17,4.43e-73,191,233.383318017512,-0.874368106082792,0.22019422553643,-3.97089480413342,7.16031925465204e-05,0.000727460178913716
"104414394","AT4G13550",46.24,359,165,5.02e-85,296,470.658167576395,1.03670715193975,0.236553125870071,4.38255528489261,1.17295387876092e-05,0.000151827580508604
"104414396","AT3G23920",85.657,251,35,3.68e-149,456,1658.84543856024,0.305568024226567,0.354030191093348,0.863112898035289,0.388075397089866,0.59735498336689
"104414398","AT1G04140",30.769,351,184,8.34e-82,108,853.091392165704,0.201934216415492,0.155980567578921,1.29461137082554,0.195454327818348,0.389191278847369
"104414399","AT4G13520",50,44,21,1.92e-07,46.6,595.020051070222,-0.219840280678886,0.184319826371743,-1.19271097963983,0.232982584087732,0.436453731513484
"104414400","AT3G04310",34.444,180,106,5.85e-17,83.2,210.479641856065,0.250437496497014,0.2175539997079,1.15115096405153,0.249670134484747,0.456531353997576
"104414401","AT4G13510",82.892,491,72,0,716,505.352197427755,-0.880046748466165,0.225056642690579,-3.91033447378003,9.21684038959425e-05,0.00090652074630035
"104414403","AT1G62430",66.667,84,28,1.36e-45,129,140.350072880757,0.807516683187149,0.358308389364904,2.25369181173363,0.0242155628497503,0.0866271237949104
"104414404","AT3G16840",69.173,133,41,1.37e-45,181,579.5951904802,0.653131423891198,0.178222953889647,3.66468745824742,0.000247640805109772,0.00209470270940873
"104414405","AT2G33255",67.797,59,18,2.62e-19,90.5,200.598913997422,-0.624120709677226,0.221564308232796,-2.81688289352754,0.0048492203267475,0.0245488516649015
"104414406","AT2G33280",60.263,380,151,4.14e-119,375,90.3249751686987,0.486368454150915,0.271539258556432,1.7911533556384,0.0732686889967701,0.196731698558114
"104414407","AT3G12770",35.714,574,353,9.45e-113,372,59.7040977712969,-0.00682557011288519,0.292247981190113,-0.0233554055192772,0.981366776533103,0.991413424683723
"104414408","AT5G36930",38.333,180,96,2.59e-32,124,204.657499300142,0.274125098546927,0.197341012060404,1.38909340579961,0.164804348697187,0.346727063992321
"104414409","AT3G24310",43.929,280,81,2.89e-43,156,2.42051853732064,3.91431123288905,1.50309288726738,2.60417121659412,0.00920967360464774,0.0410810258893377
"104414410","AT4G13460",66.023,518,167,0,706,452.52330188287,-0.377886745878502,0.196050876735899,-1.92749327200181,0.0539181857243012,0.156981362439985
"104414411","AT1G04555",65.625,32,11,1.61e-05,47.4,1065.23373335656,-0.316023271760815,0.183162952939258,-1.72536676598361,0.0844613966342405,0.218203921005117
"104414413","AT3G24320",48.052,308,115,7.84e-71,259,569.000776777172,-0.718967819264815,0.237578183405886,-3.0262367064088,0.00247618371655614,0.0142397066526934
"104414414","AT1G23860",83.333,30,5,2.75e-08,55.5,1374.50540364899,-0.0600136539240388,0.166182917261819,-0.361130102376817,0.718002191104709,0.848853006602722
"104414416","AT4G13440",39.024,82,48,5.72e-10,59.3,9575.40132724605,0.265926508790065,0.315647045920939,0.84248058781666,0.399519001092818,0.608035840562132
"104414418","AT4G35310",38.961,77,42,0.000195,45.4,112.236630892347,-0.93841810378908,0.605724177372276,-1.5492498712204,0.121321665107048,0.281557261780629
"104414420","AT4G13430",45.833,144,20,2.48e-27,117,4025.27819446689,0.635549458550448,0.190929934727485,3.32870515803387,0.000872507177168259,0.00602555250252911
"104414421","AT2G33310",54,100,39,1.23e-24,104,2430.3419686587,-0.482274082252058,0.21196356687441,-2.27526876134241,0.0228898121939495,0.0830105025689328
"104414423","AT5G43960",50,106,43,1.71e-18,92,542.708276931685,-0.297607435334507,0.146757816995385,-2.02788131785761,0.0425723622956284,0.132156976816066
"104414425","AT2G05590",27.542,236,85,3.95e-11,66.2,558.594575125274,0.321969886743399,0.316719468331182,1.01657750450227,0.309354460136455,0.522558394853485
"104414426","AT3G06240",27.139,409,224,2.77e-28,115,29.188392754092,0.31800469257901,0.411746342945868,0.772331553217505,0.439918081778136,0.643926155805345
"104414429","AT2G33340",47.778,90,16,1.17e-15,84.3,2302.52442796288,0.145566665480028,0.128507444264226,1.1327488949257,0.257319718178992,0.465906078834614
"104414434","AT2G33360",30.102,588,322,5.92e-40,158,1047.24773122852,0.303104823024356,0.189972148757641,1.59552242266336,0.110595459914779,0.263401644824041
"104414435","AT3G04400",96.842,95,3,4.51e-56,190,9080.03984800353,0.00686244966215345,0.213018578828026,0.0322152635695388,0.974300383928867,0.987990377464504
"104414437","AT1G04040",43.21,162,59,4.9e-65,139,1692.02287745499,-1.98623058358162,0.307250779949147,-6.46452576592437,1.01616982571149e-10,4.7870250654302e-09
"104414438","AT5G35620",69.355,62,17,2.55e-20,89.7,3398.36614102238,0.27894453273792,0.186021917029879,1.49952509463235,0.133737463562417,0.301013300375231
"104414439","AT2G05620",55,100,41,2.54e-25,101,204.117824944422,-0.118509448164779,0.488073167032115,-0.24281082462577,0.808151949642233,0.901831170741814
"104414440","AT2G33390",44.595,74,38,3.67e-12,64.7,123.928555037022,-0.908806594531453,0.391829323574508,-2.31939403166859,0.0203736809719681,0.0759917367190602
"104414442","AT4G11690",48.177,521,259,1.1e-168,496,81.3071418813235,-0.144406799818262,0.2428668861263,-0.594592379889803,0.552115974912268,0.73336511862523
"104414444","AT3G23470",41.989,181,28,5.27e-77,118,5.64389574264407,-3.1086330885424,1.13590504835539,-2.73670153420235,0.00620585693134074,0.0299345078442005
